conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
817,TLS_AES_256_GCM_SHA384,ML-KEM-512,125637.00,0.00,159.00,161.00,82478.00
818,TLS_AES_256_GCM_SHA384,ML-KEM-512,125493.00,0.00,181.00,191.00,82818.00
819,TLS_AES_256_GCM_SHA384,ML-KEM-512,125590.00,0.00,107.00,91.00,82763.00
820,TLS_AES_256_GCM_SHA384,ML-KEM-512,124390.00,0.00,242.00,151.00,81876.00
821,TLS_AES_256_GCM_SHA384,ML-KEM-512,125021.00,0.00,218.00,133.00,82149.00
822,TLS_AES_256_GCM_SHA384,ML-KEM-512,124797.00,0.00,119.00,113.00,82186.00
823,TLS_AES_256_GCM_SHA384,ML-KEM-512,125733.00,0.00,167.00,175.00,83117.00
824,TLS_AES_256_GCM_SHA384,ML-KEM-512,128213.00,0.00,222.00,206.00,84338.00
825,TLS_AES_256_GCM_SHA384,ML-KEM-512,124083.00,1.00,331.00,210.00,81582.00
826,TLS_AES_256_GCM_SHA384,ML-KEM-512,125976.00,0.00,168.00,145.00,83702.00
827,TLS_AES_256_GCM_SHA384,ML-KEM-512,125595.00,0.00,184.00,129.00,83021.00
828,TLS_AES_256_GCM_SHA384,ML-KEM-512,126245.00,1.00,166.00,138.00,83335.00
829,TLS_AES_256_GCM_SHA384,ML-KEM-512,124819.00,0.00,134.00,148.00,81927.00
830,TLS_AES_256_GCM_SHA384,ML-KEM-512,125919.00,0.00,156.00,141.00,82858.00
831,TLS_AES_256_GCM_SHA384,ML-KEM-512,124846.00,0.00,168.00,151.00,82041.00
832,TLS_AES_256_GCM_SHA384,ML-KEM-512,125579.00,0.00,118.00,112.00,82258.00
833,TLS_AES_256_GCM_SHA384,ML-KEM-512,125344.00,0.00,210.00,195.00,82236.00
834,TLS_AES_256_GCM_SHA384,ML-KEM-512,127685.00,0.00,525.00,160.00,83385.00
835,TLS_AES_256_GCM_SHA384,ML-KEM-512,125898.00,0.00,199.00,210.00,82703.00
836,TLS_AES_256_GCM_SHA384,ML-KEM-512,125921.00,1.00,209.00,386.00,82807.00
837,TLS_AES_256_GCM_SHA384,ML-KEM-512,125217.00,0.00,162.00,151.00,82056.00
838,TLS_AES_256_GCM_SHA384,ML-KEM-512,126472.00,1.00,209.00,192.00,83318.00
839,TLS_AES_256_GCM_SHA384,ML-KEM-512,125821.00,0.00,215.00,151.00,82845.00
840,TLS_AES_256_GCM_SHA384,ML-KEM-512,126252.00,0.00,368.00,195.00,82613.00
841,TLS_AES_256_GCM_SHA384,ML-KEM-512,125428.00,0.00,198.00,221.00,82344.00
842,TLS_AES_256_GCM_SHA384,ML-KEM-512,127136.00,0.00,186.00,205.00,83574.00
843,TLS_AES_256_GCM_SHA384,ML-KEM-512,124810.00,0.00,129.00,170.00,81919.00
844,TLS_AES_256_GCM_SHA384,ML-KEM-512,126103.00,0.00,248.00,168.00,83112.00
845,TLS_AES_256_GCM_SHA384,ML-KEM-512,125123.00,0.00,272.00,152.00,81759.00
846,TLS_AES_256_GCM_SHA384,ML-KEM-512,124882.00,0.00,226.00,161.00,81812.00
847,TLS_AES_256_GCM_SHA384,ML-KEM-512,126949.00,0.00,286.00,131.00,83701.00
848,TLS_AES_256_GCM_SHA384,ML-KEM-512,126865.00,0.00,210.00,192.00,83267.00
849,TLS_AES_256_GCM_SHA384,ML-KEM-512,126707.00,0.00,187.00,169.00,83949.00
850,TLS_AES_256_GCM_SHA384,ML-KEM-512,124594.00,0.00,148.00,162.00,82092.00
851,TLS_AES_256_GCM_SHA384,ML-KEM-512,124850.00,0.00,164.00,139.00,82401.00
852,TLS_AES_256_GCM_SHA384,ML-KEM-512,125308.00,0.00,188.00,109.00,82426.00
853,TLS_AES_256_GCM_SHA384,ML-KEM-512,125850.00,0.00,215.00,166.00,83047.00
854,TLS_AES_256_GCM_SHA384,ML-KEM-512,124733.00,0.00,163.00,145.00,82404.00
855,TLS_AES_256_GCM_SHA384,ML-KEM-512,126073.00,0.00,151.00,125.00,83854.00
856,TLS_AES_256_GCM_SHA384,ML-KEM-512,125514.00,0.00,224.00,144.00,82704.00
857,TLS_AES_256_GCM_SHA384,ML-KEM-512,124991.00,0.00,188.00,126.00,82489.00
858,TLS_AES_256_GCM_SHA384,ML-KEM-512,124672.00,0.00,154.00,138.00,82706.00
859,TLS_AES_256_GCM_SHA384,ML-KEM-512,125316.00,0.00,65.00,72.00,83236.00
860,TLS_AES_256_GCM_SHA384,ML-KEM-512,125882.00,0.00,244.00,177.00,82836.00
861,TLS_AES_256_GCM_SHA384,ML-KEM-512,125767.00,0.00,169.00,140.00,82895.00
862,TLS_AES_256_GCM_SHA384,ML-KEM-512,125845.00,0.00,150.00,140.00,82998.00
863,TLS_AES_256_GCM_SHA384,ML-KEM-512,127002.00,0.00,155.00,135.00,83905.00
864,TLS_AES_256_GCM_SHA384,ML-KEM-512,125269.00,0.00,195.00,171.00,81912.00
865,TLS_AES_256_GCM_SHA384,ML-KEM-512,125589.00,0.00,196.00,462.00,82425.00
866,TLS_AES_256_GCM_SHA384,ML-KEM-512,124996.00,0.00,192.00,124.00,82329.00
867,TLS_AES_256_GCM_SHA384,ML-KEM-512,125620.00,0.00,237.00,172.00,82762.00
868,TLS_AES_256_GCM_SHA384,ML-KEM-512,125301.00,0.00,172.00,151.00,82043.00
869,TLS_AES_256_GCM_SHA384,ML-KEM-512,126629.00,0.00,192.00,152.00,84049.00
870,TLS_AES_256_GCM_SHA384,ML-KEM-512,125495.00,0.00,187.00,189.00,82081.00
871,TLS_AES_256_GCM_SHA384,ML-KEM-512,125120.00,0.00,301.00,148.00,82002.00
872,TLS_AES_256_GCM_SHA384,ML-KEM-512,124316.00,0.00,179.00,153.00,81803.00
873,TLS_AES_256_GCM_SHA384,ML-KEM-512,128234.00,1.00,213.00,128.00,82570.00
874,TLS_AES_256_GCM_SHA384,ML-KEM-512,124962.00,0.00,172.00,153.00,82409.00
875,TLS_AES_256_GCM_SHA384,ML-KEM-512,125066.00,0.00,139.00,137.00,82261.00
876,TLS_AES_256_GCM_SHA384,ML-KEM-512,125946.00,0.00,154.00,139.00,82821.00
877,TLS_AES_256_GCM_SHA384,ML-KEM-512,124759.00,0.00,150.00,163.00,81961.00
878,TLS_AES_256_GCM_SHA384,ML-KEM-512,124878.00,0.00,168.00,145.00,82271.00
879,TLS_AES_256_GCM_SHA384,ML-KEM-512,125030.00,1.00,209.00,166.00,82172.00
880,TLS_AES_256_GCM_SHA384,ML-KEM-512,125729.00,0.00,203.00,155.00,82963.00
881,TLS_AES_256_GCM_SHA384,ML-KEM-512,124043.00,0.00,179.00,116.00,81719.00
882,TLS_AES_256_GCM_SHA384,ML-KEM-512,127667.00,0.00,205.00,153.00,85047.00
883,TLS_AES_256_GCM_SHA384,ML-KEM-512,125692.00,0.00,231.00,146.00,82448.00
884,TLS_AES_256_GCM_SHA384,ML-KEM-512,126411.00,0.00,180.00,155.00,83265.00
885,TLS_AES_256_GCM_SHA384,ML-KEM-512,125508.00,1.00,168.00,138.00,82644.00
886,TLS_AES_256_GCM_SHA384,ML-KEM-512,127050.00,0.00,222.00,145.00,83346.00
887,TLS_AES_256_GCM_SHA384,ML-KEM-512,125538.00,0.00,237.00,151.00,83083.00
888,TLS_AES_256_GCM_SHA384,ML-KEM-512,127381.00,0.00,143.00,136.00,84358.00
889,TLS_AES_256_GCM_SHA384,ML-KEM-512,125579.00,0.00,195.00,167.00,82386.00
890,TLS_AES_256_GCM_SHA384,ML-KEM-512,124871.00,0.00,281.00,166.00,82355.00
891,TLS_AES_256_GCM_SHA384,ML-KEM-512,124603.00,1.00,165.00,149.00,81893.00
892,TLS_AES_256_GCM_SHA384,ML-KEM-512,126241.00,0.00,156.00,134.00,83102.00
893,TLS_AES_256_GCM_SHA384,ML-KEM-512,125845.00,0.00,217.00,195.00,82385.00
894,TLS_AES_256_GCM_SHA384,ML-KEM-512,127030.00,0.00,212.00,191.00,83803.00
895,TLS_AES_256_GCM_SHA384,ML-KEM-512,126121.00,1.00,212.00,190.00,83469.00
896,TLS_AES_256_GCM_SHA384,ML-KEM-512,125228.00,0.00,244.00,150.00,82161.00
897,TLS_AES_256_GCM_SHA384,ML-KEM-512,126597.00,0.00,293.00,151.00,83608.00
898,TLS_AES_256_GCM_SHA384,ML-KEM-512,126150.00,0.00,211.00,134.00,83176.00
899,TLS_AES_256_GCM_SHA384,ML-KEM-512,125467.00,0.00,220.00,128.00,81843.00
900,TLS_AES_256_GCM_SHA384,ML-KEM-512,124996.00,0.00,140.00,141.00,82257.00
901,TLS_AES_256_GCM_SHA384,ML-KEM-512,126153.00,0.00,110.00,105.00,83416.00
902,TLS_AES_256_GCM_SHA384,ML-KEM-512,126032.00,0.00,173.00,184.00,82878.00
903,TLS_AES_256_GCM_SHA384,ML-KEM-512,124863.00,0.00,162.00,177.00,81946.00
904,TLS_AES_256_GCM_SHA384,ML-KEM-512,124538.00,0.00,133.00,153.00,81660.00
905,TLS_AES_256_GCM_SHA384,ML-KEM-512,124105.00,0.00,161.00,141.00,81514.00
906,TLS_AES_256_GCM_SHA384,ML-KEM-512,125774.00,0.00,173.00,144.00,82528.00
907,TLS_AES_256_GCM_SHA384,ML-KEM-512,125172.00,1.00,181.00,208.00,81971.00
908,TLS_AES_256_GCM_SHA384,ML-KEM-512,125490.00,0.00,239.00,139.00,82562.00
909,TLS_AES_256_GCM_SHA384,ML-KEM-512,124952.00,0.00,174.00,118.00,82234.00
910,TLS_AES_256_GCM_SHA384,ML-KEM-512,124545.00,0.00,154.00,136.00,82978.00
911,TLS_AES_256_GCM_SHA384,ML-KEM-512,123448.00,0.00,73.00,83.00,81482.00
912,TLS_AES_256_GCM_SHA384,ML-KEM-512,124783.00,0.00,208.00,131.00,82134.00
913,TLS_AES_256_GCM_SHA384,ML-KEM-512,125769.00,0.00,148.00,137.00,83060.00
914,TLS_AES_256_GCM_SHA384,ML-KEM-512,125195.00,1.00,267.00,195.00,81887.00
915,TLS_AES_256_GCM_SHA384,ML-KEM-512,126027.00,0.00,230.00,195.00,82650.00
916,TLS_AES_256_GCM_SHA384,ML-KEM-512,125470.00,0.00,219.00,196.00,82119.00
917,TLS_AES_256_GCM_SHA384,ML-KEM-512,125827.00,0.00,191.00,188.00,83006.00
918,TLS_AES_256_GCM_SHA384,ML-KEM-512,126027.00,0.00,161.00,151.00,83143.00
919,TLS_AES_256_GCM_SHA384,ML-KEM-512,126467.00,0.00,186.00,195.00,82701.00
920,TLS_AES_256_GCM_SHA384,ML-KEM-512,125101.00,0.00,209.00,222.00,82480.00
921,TLS_AES_256_GCM_SHA384,ML-KEM-512,126112.00,1.00,194.00,157.00,82973.00
922,TLS_AES_256_GCM_SHA384,ML-KEM-512,125799.00,1.00,195.00,124.00,83269.00
923,TLS_AES_256_GCM_SHA384,ML-KEM-512,126159.00,0.00,211.00,123.00,82864.00
924,TLS_AES_256_GCM_SHA384,ML-KEM-512,126721.00,0.00,183.00,183.00,83581.00
925,TLS_AES_256_GCM_SHA384,ML-KEM-512,125717.00,0.00,136.00,158.00,83091.00
926,TLS_AES_256_GCM_SHA384,ML-KEM-512,125843.00,1.00,300.00,162.00,82802.00
927,TLS_AES_256_GCM_SHA384,ML-KEM-512,126124.00,1.00,231.00,235.00,82801.00
928,TLS_AES_256_GCM_SHA384,ML-KEM-512,125209.00,0.00,171.00,176.00,82050.00
929,TLS_AES_256_GCM_SHA384,ML-KEM-512,125343.00,0.00,226.00,184.00,82254.00
930,TLS_AES_256_GCM_SHA384,ML-KEM-512,125942.00,0.00,196.00,188.00,83064.00
931,TLS_AES_256_GCM_SHA384,ML-KEM-512,126098.00,0.00,156.00,135.00,83001.00
932,TLS_AES_256_GCM_SHA384,ML-KEM-512,125637.00,0.00,126.00,156.00,82779.00
933,TLS_AES_256_GCM_SHA384,ML-KEM-512,124452.00,0.00,260.00,147.00,82496.00
934,TLS_AES_256_GCM_SHA384,ML-KEM-512,125354.00,0.00,188.00,138.00,83230.00
935,TLS_AES_256_GCM_SHA384,ML-KEM-512,125658.00,0.00,256.00,144.00,82717.00
936,TLS_AES_256_GCM_SHA384,ML-KEM-512,125807.00,0.00,252.00,197.00,82491.00
937,TLS_AES_256_GCM_SHA384,ML-KEM-512,125796.00,1.00,199.00,160.00,82367.00
938,TLS_AES_256_GCM_SHA384,ML-KEM-512,124932.00,0.00,138.00,127.00,82192.00
939,TLS_AES_256_GCM_SHA384,ML-KEM-512,127225.00,0.00,272.00,146.00,83983.00
940,TLS_AES_256_GCM_SHA384,ML-KEM-512,125904.00,1.00,225.00,188.00,82001.00
941,TLS_AES_256_GCM_SHA384,ML-KEM-512,126332.00,0.00,180.00,153.00,83211.00
942,TLS_AES_256_GCM_SHA384,ML-KEM-512,124986.00,0.00,220.00,192.00,82129.00
943,TLS_AES_256_GCM_SHA384,ML-KEM-512,126384.00,0.00,145.00,138.00,82957.00
944,TLS_AES_256_GCM_SHA384,ML-KEM-512,126239.00,0.00,218.00,195.00,83241.00
945,TLS_AES_256_GCM_SHA384,ML-KEM-512,122793.00,0.00,87.00,109.00,81388.00
946,TLS_AES_256_GCM_SHA384,ML-KEM-512,122997.00,0.00,88.00,73.00,81474.00
947,TLS_AES_256_GCM_SHA384,ML-KEM-512,125513.00,0.00,75.00,73.00,83235.00
948,TLS_AES_256_GCM_SHA384,ML-KEM-512,125839.00,1.00,222.00,172.00,82691.00
949,TLS_AES_256_GCM_SHA384,ML-KEM-512,126019.00,0.00,283.00,199.00,82731.00
950,TLS_AES_256_GCM_SHA384,ML-KEM-512,125368.00,0.00,277.00,196.00,82349.00
951,TLS_AES_256_GCM_SHA384,ML-KEM-512,126155.00,0.00,153.00,138.00,83336.00
952,TLS_AES_256_GCM_SHA384,ML-KEM-512,124730.00,0.00,141.00,181.00,82726.00
953,TLS_AES_256_GCM_SHA384,ML-KEM-512,126852.00,0.00,293.00,147.00,83846.00
954,TLS_AES_256_GCM_SHA384,ML-KEM-512,124964.00,1.00,141.00,171.00,81942.00
955,TLS_AES_256_GCM_SHA384,ML-KEM-512,126054.00,0.00,195.00,185.00,83310.00
956,TLS_AES_256_GCM_SHA384,ML-KEM-512,124652.00,1.00,210.00,171.00,82506.00
957,TLS_AES_256_GCM_SHA384,ML-KEM-512,125525.00,0.00,167.00,151.00,82182.00
958,TLS_AES_256_GCM_SHA384,ML-KEM-512,125021.00,0.00,194.00,176.00,82202.00
959,TLS_AES_256_GCM_SHA384,ML-KEM-512,124760.00,0.00,225.00,174.00,82202.00
960,TLS_AES_256_GCM_SHA384,ML-KEM-512,125131.00,0.00,198.00,126.00,82280.00
961,TLS_AES_256_GCM_SHA384,ML-KEM-512,125953.00,0.00,179.00,172.00,83169.00
962,TLS_AES_256_GCM_SHA384,ML-KEM-512,124825.00,1.00,180.00,152.00,82333.00
963,TLS_AES_256_GCM_SHA384,ML-KEM-512,125793.00,1.00,118.00,111.00,82694.00
964,TLS_AES_256_GCM_SHA384,ML-KEM-512,126203.00,0.00,135.00,125.00,83908.00
965,TLS_AES_256_GCM_SHA384,ML-KEM-512,125888.00,0.00,203.00,176.00,83010.00
966,TLS_AES_256_GCM_SHA384,ML-KEM-512,125760.00,0.00,229.00,196.00,82045.00
967,TLS_AES_256_GCM_SHA384,ML-KEM-512,124977.00,0.00,125.00,123.00,81855.00
968,TLS_AES_256_GCM_SHA384,ML-KEM-512,123704.00,1.00,185.00,148.00,81705.00
969,TLS_AES_256_GCM_SHA384,ML-KEM-512,125823.00,1.00,290.00,119.00,82692.00
970,TLS_AES_256_GCM_SHA384,ML-KEM-512,125319.00,0.00,268.00,163.00,83342.00
971,TLS_AES_256_GCM_SHA384,ML-KEM-512,124224.00,0.00,62.00,65.00,82186.00
972,TLS_AES_256_GCM_SHA384,ML-KEM-512,124940.00,0.00,148.00,129.00,82791.00
973,TLS_AES_256_GCM_SHA384,ML-KEM-512,125133.00,0.00,241.00,197.00,82233.00
974,TLS_AES_256_GCM_SHA384,ML-KEM-512,126609.00,0.00,314.00,130.00,83599.00
975,TLS_AES_256_GCM_SHA384,ML-KEM-512,125813.00,1.00,164.00,150.00,82651.00
976,TLS_AES_256_GCM_SHA384,ML-KEM-512,124991.00,0.00,148.00,143.00,81990.00
977,TLS_AES_256_GCM_SHA384,ML-KEM-512,124860.00,0.00,215.00,304.00,81613.00
978,TLS_AES_256_GCM_SHA384,ML-KEM-512,123523.00,0.00,145.00,137.00,81798.00
979,TLS_AES_256_GCM_SHA384,ML-KEM-512,125061.00,0.00,121.00,103.00,82719.00
980,TLS_AES_256_GCM_SHA384,ML-KEM-512,125140.00,0.00,173.00,143.00,82184.00
981,TLS_AES_256_GCM_SHA384,ML-KEM-512,126885.00,0.00,252.00,325.00,83535.00
982,TLS_AES_256_GCM_SHA384,ML-KEM-512,123796.00,1.00,242.00,128.00,81592.00
983,TLS_AES_256_GCM_SHA384,ML-KEM-512,125779.00,0.00,145.00,187.00,82663.00
984,TLS_AES_256_GCM_SHA384,ML-KEM-512,125669.00,0.00,281.00,226.00,82572.00
985,TLS_AES_256_GCM_SHA384,ML-KEM-512,126308.00,0.00,169.00,109.00,83403.00
986,TLS_AES_256_GCM_SHA384,ML-KEM-512,126496.00,0.00,210.00,192.00,83264.00
987,TLS_AES_256_GCM_SHA384,ML-KEM-512,124690.00,0.00,193.00,119.00,82002.00
988,TLS_AES_256_GCM_SHA384,ML-KEM-512,123819.00,0.00,225.00,195.00,81604.00
989,TLS_AES_256_GCM_SHA384,ML-KEM-512,125550.00,0.00,173.00,158.00,83115.00
990,TLS_AES_256_GCM_SHA384,ML-KEM-512,125646.00,0.00,66.00,71.00,83063.00
991,TLS_AES_256_GCM_SHA384,ML-KEM-512,126522.00,1.00,213.00,195.00,83569.00
992,TLS_AES_256_GCM_SHA384,ML-KEM-512,126005.00,1.00,197.00,177.00,82524.00
993,TLS_AES_256_GCM_SHA384,ML-KEM-512,126768.00,0.00,261.00,232.00,82588.00
994,TLS_AES_256_GCM_SHA384,ML-KEM-512,123750.00,0.00,192.00,193.00,81552.00
995,TLS_AES_256_GCM_SHA384,ML-KEM-512,126146.00,0.00,294.00,228.00,82227.00
996,TLS_AES_256_GCM_SHA384,ML-KEM-512,126286.00,0.00,229.00,173.00,82424.00
997,TLS_AES_256_GCM_SHA384,ML-KEM-512,126234.00,0.00,216.00,169.00,83869.00
998,TLS_AES_256_GCM_SHA384,ML-KEM-512,126276.00,0.00,154.00,138.00,82966.00
999,TLS_AES_256_GCM_SHA384,ML-KEM-512,126103.00,1.00,208.00,190.00,82086.00
1000,TLS_AES_256_GCM_SHA384,ML-KEM-512,125547.00,1.00,210.00,190.00,82385.00
