conn,suite,group,total_handshake_us,client_keygen_us,client_decap_us,key_schedule_us,sig_verify_us
907,TLS_AES_256_GCM_SHA384,X25519,45424.00,229.00,496.00,141.00,1561.00
908,TLS_AES_256_GCM_SHA384,X25519,44726.00,253.00,517.00,139.00,1304.00
909,TLS_AES_256_GCM_SHA384,X25519,46893.00,260.00,424.00,159.00,1240.00
910,TLS_AES_256_GCM_SHA384,X25519,45447.00,354.00,567.00,152.00,1538.00
911,TLS_AES_256_GCM_SHA384,X25519,45330.00,226.00,400.00,120.00,1158.00
912,TLS_AES_256_GCM_SHA384,X25519,44442.00,305.00,344.00,121.00,1065.00
913,TLS_AES_256_GCM_SHA384,X25519,44643.00,298.00,653.00,154.00,1075.00
914,TLS_AES_256_GCM_SHA384,X25519,44966.00,354.00,588.00,150.00,1056.00
915,TLS_AES_256_GCM_SHA384,X25519,44704.00,313.00,504.00,133.00,1238.00
916,TLS_AES_256_GCM_SHA384,X25519,45291.00,357.00,554.00,147.00,1520.00
917,TLS_AES_256_GCM_SHA384,X25519,46047.00,327.00,573.00,149.00,1479.00
918,TLS_AES_256_GCM_SHA384,X25519,44932.00,247.00,424.00,134.00,1322.00
919,TLS_AES_256_GCM_SHA384,X25519,44613.00,252.00,483.00,173.00,1329.00
920,TLS_AES_256_GCM_SHA384,X25519,44920.00,221.00,423.00,133.00,1233.00
921,TLS_AES_256_GCM_SHA384,X25519,44991.00,208.00,423.00,137.00,1244.00
922,TLS_AES_256_GCM_SHA384,X25519,44871.00,221.00,424.00,132.00,1260.00
923,TLS_AES_256_GCM_SHA384,X25519,46730.00,214.00,357.00,163.00,1116.00
924,TLS_AES_256_GCM_SHA384,X25519,45169.00,282.00,518.00,150.00,1297.00
925,TLS_AES_256_GCM_SHA384,X25519,44894.00,248.00,483.00,174.00,1332.00
926,TLS_AES_256_GCM_SHA384,X25519,44361.00,406.00,419.00,122.00,992.00
927,TLS_AES_256_GCM_SHA384,X25519,44950.00,246.00,519.00,149.00,1091.00
928,TLS_AES_256_GCM_SHA384,X25519,45495.00,376.00,624.00,148.00,1434.00
929,TLS_AES_256_GCM_SHA384,X25519,44787.00,251.00,498.00,148.00,1507.00
930,TLS_AES_256_GCM_SHA384,X25519,43762.00,265.00,440.00,125.00,1204.00
931,TLS_AES_256_GCM_SHA384,X25519,44466.00,222.00,431.00,134.00,1260.00
932,TLS_AES_256_GCM_SHA384,X25519,45679.00,499.00,563.00,152.00,1489.00
933,TLS_AES_256_GCM_SHA384,X25519,45809.00,483.00,589.00,174.00,1462.00
934,TLS_AES_256_GCM_SHA384,X25519,44878.00,221.00,408.00,121.00,1344.00
935,TLS_AES_256_GCM_SHA384,X25519,46625.00,401.00,438.00,161.00,891.00
936,TLS_AES_256_GCM_SHA384,X25519,44836.00,418.00,524.00,209.00,1094.00
937,TLS_AES_256_GCM_SHA384,X25519,44755.00,342.00,490.00,185.00,1419.00
938,TLS_AES_256_GCM_SHA384,X25519,44685.00,250.00,486.00,148.00,1418.00
939,TLS_AES_256_GCM_SHA384,X25519,44793.00,290.00,586.00,211.00,1538.00
940,TLS_AES_256_GCM_SHA384,X25519,44364.00,202.00,440.00,137.00,1201.00
941,TLS_AES_256_GCM_SHA384,X25519,45459.00,424.00,559.00,151.00,1478.00
942,TLS_AES_256_GCM_SHA384,X25519,44917.00,360.00,388.00,125.00,1203.00
943,TLS_AES_256_GCM_SHA384,X25519,44883.00,261.00,503.00,214.00,1096.00
944,TLS_AES_256_GCM_SHA384,X25519,45723.00,375.00,392.00,124.00,1231.00
945,TLS_AES_256_GCM_SHA384,X25519,44543.00,286.00,602.00,207.00,1114.00
946,TLS_AES_256_GCM_SHA384,X25519,44223.00,279.00,359.00,156.00,908.00
947,TLS_AES_256_GCM_SHA384,X25519,44728.00,286.00,438.00,137.00,1486.00
948,TLS_AES_256_GCM_SHA384,X25519,44762.00,311.00,360.00,119.00,1137.00
949,TLS_AES_256_GCM_SHA384,X25519,44636.00,261.00,447.00,183.00,1108.00
950,TLS_AES_256_GCM_SHA384,X25519,45087.00,422.00,513.00,237.00,1163.00
951,TLS_AES_256_GCM_SHA384,X25519,44214.00,352.00,435.00,221.00,1033.00
952,TLS_AES_256_GCM_SHA384,X25519,44219.00,238.00,383.00,151.00,1414.00
953,TLS_AES_256_GCM_SHA384,X25519,44227.00,217.00,290.00,101.00,999.00
954,TLS_AES_256_GCM_SHA384,X25519,44778.00,295.00,469.00,144.00,1169.00
955,TLS_AES_256_GCM_SHA384,X25519,44585.00,376.00,380.00,123.00,1105.00
956,TLS_AES_256_GCM_SHA384,X25519,45056.00,308.00,654.00,163.00,997.00
957,TLS_AES_256_GCM_SHA384,X25519,44261.00,372.00,405.00,134.00,1191.00
958,TLS_AES_256_GCM_SHA384,X25519,43934.00,290.00,389.00,124.00,1062.00
959,TLS_AES_256_GCM_SHA384,X25519,44634.00,299.00,616.00,173.00,1159.00
960,TLS_AES_256_GCM_SHA384,X25519,45200.00,248.00,317.00,140.00,977.00
961,TLS_AES_256_GCM_SHA384,X25519,44630.00,254.00,496.00,178.00,1052.00
962,TLS_AES_256_GCM_SHA384,X25519,44989.00,230.00,450.00,140.00,1541.00
963,TLS_AES_256_GCM_SHA384,X25519,44659.00,335.00,395.00,123.00,1110.00
964,TLS_AES_256_GCM_SHA384,X25519,44395.00,243.00,530.00,152.00,904.00
965,TLS_AES_256_GCM_SHA384,X25519,43960.00,243.00,516.00,129.00,1275.00
966,TLS_AES_256_GCM_SHA384,X25519,45244.00,249.00,536.00,137.00,1339.00
967,TLS_AES_256_GCM_SHA384,X25519,45832.00,409.00,561.00,141.00,1277.00
968,TLS_AES_256_GCM_SHA384,X25519,45396.00,363.00,514.00,160.00,1533.00
969,TLS_AES_256_GCM_SHA384,X25519,45294.00,307.00,489.00,135.00,1370.00
970,TLS_AES_256_GCM_SHA384,X25519,45349.00,437.00,541.00,147.00,1530.00
971,TLS_AES_256_GCM_SHA384,X25519,44945.00,229.00,453.00,133.00,1321.00
972,TLS_AES_256_GCM_SHA384,X25519,44944.00,277.00,571.00,145.00,1013.00
973,TLS_AES_256_GCM_SHA384,X25519,45224.00,336.00,569.00,149.00,1304.00
974,TLS_AES_256_GCM_SHA384,X25519,44090.00,199.00,396.00,129.00,1144.00
975,TLS_AES_256_GCM_SHA384,X25519,44873.00,246.00,423.00,152.00,1229.00
976,TLS_AES_256_GCM_SHA384,X25519,44850.00,319.00,354.00,114.00,1006.00
977,TLS_AES_256_GCM_SHA384,X25519,44961.00,254.00,397.00,123.00,1064.00
978,TLS_AES_256_GCM_SHA384,X25519,44612.00,246.00,395.00,124.00,1052.00
979,TLS_AES_256_GCM_SHA384,X25519,44977.00,273.00,593.00,201.00,1107.00
980,TLS_AES_256_GCM_SHA384,X25519,45970.00,388.00,604.00,149.00,1500.00
981,TLS_AES_256_GCM_SHA384,X25519,45303.00,412.00,557.00,151.00,1500.00
982,TLS_AES_256_GCM_SHA384,X25519,44799.00,230.00,484.00,133.00,1322.00
983,TLS_AES_256_GCM_SHA384,X25519,45178.00,241.00,467.00,136.00,1291.00
984,TLS_AES_256_GCM_SHA384,X25519,45807.00,416.00,585.00,169.00,1500.00
985,TLS_AES_256_GCM_SHA384,X25519,44842.00,251.00,573.00,141.00,1047.00
986,TLS_AES_256_GCM_SHA384,X25519,45724.00,465.00,694.00,150.00,1023.00
987,TLS_AES_256_GCM_SHA384,X25519,45746.00,352.00,555.00,135.00,1326.00
988,TLS_AES_256_GCM_SHA384,X25519,45658.00,508.00,594.00,162.00,1566.00
989,TLS_AES_256_GCM_SHA384,X25519,44980.00,257.00,522.00,155.00,1534.00
990,TLS_AES_256_GCM_SHA384,X25519,44495.00,328.00,505.00,151.00,1329.00
991,TLS_AES_256_GCM_SHA384,X25519,45213.00,273.00,455.00,135.00,1340.00
992,TLS_AES_256_GCM_SHA384,X25519,45408.00,655.00,499.00,184.00,1409.00
993,TLS_AES_256_GCM_SHA384,X25519,43841.00,218.00,444.00,136.00,1218.00
994,TLS_AES_256_GCM_SHA384,X25519,43980.00,184.00,374.00,116.00,1066.00
995,TLS_AES_256_GCM_SHA384,X25519,45116.00,254.00,407.00,154.00,1195.00
996,TLS_AES_256_GCM_SHA384,X25519,44564.00,252.00,529.00,150.00,1473.00
997,TLS_AES_256_GCM_SHA384,X25519,43574.00,232.00,397.00,123.00,1116.00
998,TLS_AES_256_GCM_SHA384,X25519,43281.00,110.00,232.00,144.00,760.00
999,TLS_AES_256_GCM_SHA384,X25519,44145.00,230.00,401.00,120.00,1140.00
1000,TLS_AES_256_GCM_SHA384,X25519,45145.00,287.00,517.00,149.00,1355.00
